compound,score
COC(=O)c1cccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)c1,1
CS(=O)(=O)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,0
OC1C=C2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5,0
CCOCc1cn(CC(=O)c2ccc(Cl)cc2)c(C)nc1=N,0
COc1ccc(C=Nn2c(-c3cccs3)n[nH]c2=S)cc1,1
CC(=NNS(=O)(=O)c1ccc(C)cc1)c1cccc(NC(=O)c2cccc(Cl)c2)c1,1
O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCN(c2ccc(F)cc2)CC1,0
O=C1OC(=CBr)CCC1c1cccc2ccccc12,0
Cc1cc(C(=O)O)c2ccccc2n1,0
CC(C)(C)C1CCc2c(C(=O)NN=Cc3cccs3)csc2C1,1
Cc1oc2c(c1C(=O)c1ccccc1)C(=O)C(=O)c1ccccc1-2,1
Oc1ccc2c3c1OC1c4[nH]c5ccccc5c4CC4(O)C(C2)N(CC2CC2)CCC314,1
Cc1cccnc1Nc1nc(-c2ccccn2)cs1,0
COc1ccc(CCN(C(=O)C(F)(F)F)C(C(=O)NC2CCCC2)c2cccs2)cc1OC,1
CCOC(=O)N1CCN(C(=O)c2cc(Cl)c(Cl)cc2C(=O)O)CC1,0
COc1cc(NC(=O)c2cc(CC(C)C)on2)c(OC)cc1Cl,0
COC(=O)C(=CC(=O)c1ccccc1)Nc1cccc(C(F)(F)F)c1,1
Cc1ccc(SC(C)c2nc(-c3ccccc3)no2)cc1,1
CC1CCN(c2nc(-c3ccc(F)cc3)cc(C(F)(F)F)n2)CC1,0
Cc1cc(NC(=O)c2ccccc2)ncc1NC(=O)c1ccco1,1
CCOCCCNC(=S)N1C2CCC1CC(NC(=O)NC1CCCCC1)C2,0
N=C(NOC(=O)CCCN1C(=O)c2ccccc2C1=O)c1ccc(Cl)cc1,0
COc1ccc(Oc2ncc3nc(-c4cccc(C#N)c4)c(=O)n(C)c3n2)cc1,0
c1ccc(N2CCN(c3nc(NCc4ccco4)c4ccccc4n3)CC2)cc1,1
O=C(CN1CCSCC1)N1CCc2[nH]c3ccc(Br)cc3c2C1,1
COc1ccc(CN(C(=O)c2oc3ccccc3c2C)C2CCS(=O)(=O)C2)cc1OC,1
O=c1cccc2n1CC1CC2CN2CCCCC12,1
COc1ccccc1Nc1nnc(SCC(=O)Nc2cc(C)on2)s1,0
CCOC(=O)c1ccccc1NC1CC(=O)N(c2ccccc2C)C1=O,1
COc1ccc(-c2onc(C)c2-c2ccc(C(=O)OC(C)C)o2)c(O)c1,1
COC(=O)CNC(=O)C1CCN(C(=O)OCc2ccccc2)CC1,0
Cc1ccccc1C(=O)N1CCN(c2ccc([N+](=O)[O-])c(N3CCOCC3)c2)CC1,1
CN(C)S(=O)(=O)c1ccc(NC(=O)Cn2c(-c3ccccc3)noc2=O)cc1,1
NS(=O)(=O)c1ccc(N=Nc2nc3[nH]cnc(=S)c3[nH]2)cc1,0
CCN1CCCC1CNC(=O)c1cn(C)c2ccc(S(=O)(=O)N3CCCCCC3)cc2c1=O,0
O=S(=O)(C=Cc1ccccc1)N1CCN(c2cccc(Cl)c2)CC1,1
CC(=O)c1cccc(N=C2C(=O)Nc3ccccc32)c1,0
CC(C)CCn1nnnc1C(c1ccc(N(C)C)cc1)N1CCN(C(=O)c2ccco2)CC1,1
CCOc1ccccc1C1C(C(N)=O)=C(C)Nc2nc(-c3ccc(OC)cc3)nn21,1
CCOC(=O)c1[nH]c2cc3c(cc2c1NC(=O)CN1CCC2(CC1)OCCO2)OCO3,0
S=C1SCN(CCN2CCOCC2)CN1Cc1ccccc1,1
COC(=O)CCC(C)C1CCC2C3CCC4CC5CCC4(C)C3(O5)C(Br)C(Br)C12C,0
O=C(CSc1nnc(-c2cccs2)n1-c1ccccc1)N1CCN(C(=O)c2ccco2)CC1,0
COc1ccc(OC)c(NC(=O)CNC(=O)Cn2cnc3ccccc3c2=O)c1,0
Cn1c(=O)c2c(nc(Oc3ccccn3)n2C)n(C)c1=O,0
CN(C)CCOc1ccccc1C(C)(C)C,0
COC(=O)Cc1c(C)nc2nc(Cc3ccccc3)nn2c1O,0
CCN(C(=O)c1cnc(N2CCN(c3ncccn3)CC2)c2ccccc12)c1cccc(Cl)c1,1
CC(=O)NC1C(O)OC(CO)C(O)C1OC(C)C(=O)O,0
CCN1CCN(CCCOc2ccc(-c3ccccc3)cc2)CC1,0
CCn1c(COc2ccc3c(c2)OCO3)nnc1SCC(=O)c1ccc(Cl)cc1,0
CN(C)c1ncc2nc(-c3cccc(C#N)c3)c(=O)n(CC3CCCO3)c2n1,0
Cc1ncc(COP(=O)(O)O)c(C)c1O,0
O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1,0
CN1CCN(CCCNC(=O)c2cc3c(=O)oc4ccccc4c3s2)CC1,0
O=C(CSCc1ccccc1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,1
Oc1nc(-c2ccccn2)nc2ccccc12,0
O=C(NCCCN1CCC(Cc2ccccc2)CC1)C1CCC(=O)N1C1CCCC1,0
Cc1oc(-c2ccccc2Cl)nc1CSCC(=O)NC1CC1,1
Cc1c(N=CC=Cc2ccccc2)cnn1C,0
COc1cc(C(=O)NC(=S)Nc2ccc(Cl)c(C(=O)O)c2)cc(OC)c1OC,0
CC(=O)NC1(NC(C)=O)CCN(C)C(c2ccccc2)C1C,0
Cc1ccc2cc3c(NC(=O)c4ccco4)nn(C)c3nc2c1,0
Cc1cc2nc(-c3ccc(SCc4ccc(C#N)cc4)nc3)[nH]c2cc1C,1
Cn1c(C(=O)Nc2ccccc2)cc2sccc21,1
COc1ccc(-c2nc3cnccn3c2Nc2ccc3c(c2)OCO3)cc1,1
CC(Cc1ccccc1)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0
O=C(c1ccncc1)N(Cc1cc2ccccc2nc1O)C1CCCCC1,1
C=CCN1C(=O)NC(=O)C(=Cc2cccn2C)C1=O,0
O=C(OCc1nnc(-c2ccccc2)o1)c1ccc2c(c1)OCCO2,1
COc1ccc(S(=O)(=O)CCc2nnc(NC(=O)c3cccs3)s2)cc1,0
Cc1cccc(C)c1OCC(=O)NCc1nnc(SCC(=O)NC2CCCCC2C)n1C,0
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0
C=CCOc1ccc(CNC(C)(C)CO)cc1OC,0
O=C(CCCCCC(=O)N(CCO)CCO)N(CCO)CCO,0
Cc1ccccc1OCCCC(=O)NCc1ccco1,1
N#Cc1cc2c(nc1SCc1ccncc1)CCC2,1
Cc1ccc(C(=O)Oc2cc(C)nn3cnnc23)cc1,0
O=C(O)C1CC(C(=O)O)C(C(=O)O)C1C(=O)O,0
N#CCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCOCC3)nc21,0
CCn1cc(C=C2SC(=O)N(CC(=O)Nc3ccc4c(c3)OCO4)C2=O)c2ccccc21,0
COC(=O)C1C(C)OC(=O)NC1c1ccccc1,0
CC(C)(C)OC(=O)N1CCC(C(N)=O)CC1,0
CCCCCCC1Cc2cc(OC)c(OC)cc2C(C(C(=O)OCC)C(=O)OCC)O1,0
COc1cc(C(=O)N2CCN(C(=O)c3ccco3)CC2)cc(OC)c1OC,0
Cc1oc(C(C)(C)C)cc1C(=O)Nc1ccc2c(c1)OCCO2,0
Cc1cc(=O)oc(C)c1C(=O)NC1CCCCNC1=O,0
NC(=O)C1CCN(C2OC(=O)c3ccccc32)CC1,0
Oc1nc(N2CCN(c3ccccc3)CC2)nc2c1CCCC2,0
Cc1ccccc1-n1nc2c(c1NC(=O)c1cccc(F)c1)CS(=O)C2,0
O=C(O)COc1ccc2c(c1)CCCC2,0
COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)N3CCOCC3)CC2)cc1OC,0
CC(C)Oc1ccc2c(=O)c3cc(C(=O)O)ccc3oc2c1,0
Cc1ccc(N=Nc2ccc(O)c(C=NNC(=O)c3ccc(N)cc3)c2)cc1C,0
Cc1n[nH]c(C)c1C(=O)CC1(O)C(=O)N(CCc2ccccc2)c2ccc(Cl)cc21,1
O=C1CCCCC(=O)N(c2ccccc2)c2ccccc21,0
CC(=O)OCCn1c(=O)c2cc3c(=O)n(CCOC(C)=O)c(=O)c3cc2c1=O,0
CCSc1nnc(NC(=O)COc2ccc3ccccc3c2)s1,1
O=C(O)CC1C(=O)OCN1C(=O)OCc1ccccc1,0
COc1ccc(-c2nc(-c3cccc(C)c3)nc(O)c2C#N)cc1,0
O=S1(=O)CCN(CCc2cn(Cc3ccc(C(F)(F)F)cc3)c3ccccc23)CC1,1
N#CCSc1sc(C#N)c(NC(=O)c2ccc(F)cc2)c1-c1ccccc1,0
COc1cc2nc(SCc3ccc(Cl)cc3Cl)n(Cc3cccs3)c(=N)c2cc1OC,1
CCN(CC)C(=O)CSc1nnc(-c2ccc(O)cc2)n1CC1CCCO1,0
Cc1ccc(COn2c(-c3ccc(Cl)cc3Cl)nc3ncccc32)cc1,1
CSCSC1=C(C#N)C(c2ccccc2Cl)C(C(C)=O)=C(C)N1,1
CC(C)(C)OC(=O)C(C1NC(C(=O)O)C(C)(C)S1)N1C(=O)c2ccccc2C1=O,0
Oc1cc(-c2ccccc2)nc2nc(-c3ccco3)nn12,0
O=c1ccsn1Cc1ccccc1,0
C=CCNC(=O)NC(=O)COC(=O)C(C#N)=Cc1cc(C)n(CCC(C)C)c1C,0
C(=NNc1nnc2c(n1)[nH]c1ccccc12)c1cccnc1,0
O=C(C1=C(O)C(=O)N(CCN2CCOCC2)C1c1ccncc1)c1ccco1,0
Cc1cc(C(=O)NCc2cccs2)no1,0
CCOC(=O)c1c(NC(=O)Cn2c(C)nc3ccccc32)sc2c1CCC2,0
O=C(COc1ccc(Br)cc1)N1CCCCCC1,1
COC(=O)c1ccc(C2c3c(C)n[nH]c3C(=O)N2c2ccc(C)cc2)cc1,1
OC(COc1ccc(C2C=CCC2)cc1)CN1CCCCC1,0
Clc1ccc(CNC2CCCC2)cc1,1
O=C(CNS(=O)(=O)c1ccc(Br)s1)N1CCC2(CC1)OCCO2,1
CCOC(=O)c1cnc2nc(C(F)(F)F)nn2c1O,0
Cc1cc(-c2ccccc2)nc(O)c1S(=O)(=O)c1ccccc1,0
Nc1c(-c2ccc(F)cc2)cnn1C1CCS(=O)(=O)C1,0
CC(=N)C(C#N)=C(O)CN1CCCCC1,0
COCCn1c(=S)[nH]c2cc(C(=O)NCC3CCCO3)ccc2c1=O,1
COc1ccc(NC(=O)N2CCOCC2)cc1OC,0
O=C(O)C1CCCN1Cc1cc2ccccc2c2ccccc12,0
COc1ccc(OCc2ccc(C(=O)NN)cc2)cc1,1
Cc1ccc(S(=O)(=O)N2CCCC2C(=O)NC2CCCCC2)cc1,1
Cn1nccc1C(=O)Nc1ccc(Cl)cc1,1
COc1ccc(CNC(=O)c2cc(-c3ccccc3OC)on2)cc1,0
COc1ccc(-n2c(C)nc3c(cnn3-c3ccc(C)c(C)c3)c2=O)cc1,0
CN1CCN(CP(=O)(N2CCOCC2)N2CCOCC2)CC1,0
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCC(n2cnc3cc(F)ccc32)CC1,1
CCOc1ccc(Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cc1,0
CC(C)CN(CC(C)C)S(=O)(=O)c1cnc(Cl)c(Cl)c1,0
CCn1c(N)nc2ccccc21,0
CCCCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2nnc(CSC)o2)cc1,0
Cc1ccc(NC(=O)C2C3CC4OC(=O)C2C4C3)cc1Cl,0
COC(=O)c1cn(NC(=O)c2ccc(OC)c(OC)c2)c(=O)c2ccccc12,0
CC1=C(C)CC(C(=O)Nc2ccc(C(N)=O)cc2)C(C(=O)O)C1,0
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0
CC1CCN(CCCNC(=O)c2n[nH]c(=O)c3ccccc23)CC1,0
FC(F)(F)c1cccc(N2CCN(Cc3cccnc3)CC2)c1,1
Cc1nc2ccccc2cc1O,0
CC(C)NC(=O)COc1ccc(S(=O)(=O)N2CCOCC2)cc1,0
O=C(NC1CCCC1)c1ccc2[nH]cnc2c1,0
CCN1CCN(C(=O)C=CC(=O)O)CC1,0
CCCCNC(=O)CN1C(=O)NC2NC(=O)NC21,0
CCOC(=O)c1c(C)[nH]c(C(=O)COC(=O)c2ccc(F)c(S(=O)(=O)N3CCOCC3)c2)c1C,0
N#Cc1c(NCc2ccccc2)ccnc1NCc1cccnc1,1
O=C(NCc1ccco1)c1cccc(F)c1,0
Cc1nc(NCc2ccco2)c2c3c(sc2n1)CCC3,1
CN(C)c1ncc2ncc(=O)n(C3CC3)c2n1,0
COc1cc(C2C(C#N)=C(N)Oc3cc(O)ccc32)cc2c1OCO2,1
CCC(CC)C1C(C#N)=C(N)Oc2[nH]nc(C)c21,1
O=C(O)Cn1nc(Cc2ccccc2)c2ccccc2c1=O,0
O=[N+]([O-])c1cccc(-c2nc(-c3ccccc3)c(-c3cccs3)[nH]2)c1,1
CCn1c(Cc2ccccc2)nnc1SCC(=O)O,0
O=C(NCc1cccnc1)c1sc2cc(Cl)ccc2c1Cl,1
COc1ccc(S(=O)(=O)NCCc2c(C)nn(C)c2Oc2ccccc2)cc1,1
Cc1ccc(C(C)C)c(OCC(=O)Nc2ccc(N3CCN(S(C)(=O)=O)CC3)cc2)c1,0
COc1ccc(Cl)cc1-n1c(N)c(C(N)=O)sc1=S,0
COc1ccc2[nH]cc(CCNc3nc(-c4ccccc4OC)nc4ccccc34)c2c1,1
CC1(C)CCCN(C(=O)N2c3ccccc3Sc3ccccc32)C1,1
COCCn1c(-c2ccccc2)nc(=S)c2c1CC(C)(C)OC2,0
O=C(c1ccncc1)N1CCC2(CC1)CN(c1ccncc1)C2,1
CNC(=O)CSCc1cnn(-c2ccccc2)c1-n1cccc1,1
CC(C)C(=O)Nc1cccn2c(C(F)(F)F)nnc12,0
COc1ccc2c(c1)CC(C1(O)C(=O)Nc3ccccc31)C2=O,1
COC(=O)c1ccc2c(c1)nc(C)n2CCO,0
O=C(NC1CCSC1=O)c1ccc(Oc2cccc(C(F)(F)F)c2)nc1,0
O=C(NN=C1CCCCCCC1)C(=O)NC1CCCCC1,0
COc1ccc(C(=O)NC2CC3CCCC(C2)N3CC(C)C)cc1OC,0
CCN(CC(=O)NCc1cccs1)c1ccc(S(=O)(=O)N2CCOCC2)cn1,0
O=C(O)CCC(=O)NCC1OCCc2ccccc21,0
CS(=O)(=O)c1ccc2nc(NC(=O)CN3CCCCCC3)sc2c1,0
O=C(C1CC1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,1
O=C(NC(=S)Nc1cccc(Cl)c1N1CCCCC1)c1ccco1,1
c1ccc2c(c1)ncc1cccn12,0
Cc1nn2c(NCC(C)C)c3c(nc2c1-c1ccccc1)CCC3,0
COc1ccc(-n2c(=O)c(-c3cn(C)c4ccccc34)nc3cnc(OC)nc32)cc1,0
COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc21,0
COCCCNCCOCCOc1c(OC)cccc1OC,0
CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ccc(C)cc2C)c1C,0
Cc1cc(O)nc(NC(=N)Nc2cccc3ccccc23)n1,0
Nc1nc(N)c2nn(-c3ccc(C(=O)O)cc3)nc2n1,0
C=CCn1c(SCc2cc(=O)n3ccsc3n2)nc2sc(C)c(C)c2c1=O,0
O=C(Cn1ncc2c3ccccc3n(Cc3cccc(Cl)c3)c2c1=O)N1CCC2(CC1)OCCO2,1
Cc1ccccc1Nc1nc(N)nc(CSc2nnc3sc4ccccc4n23)n1,0
C(=NCCCN1CCOCC1)c1ccc2c(c1)OCO2,0
COc1ccc(CC(=O)c2ccc(O)cc2O)cc1OC,1
Cc1oc(-c2ccccc2F)nc1CSCC(=O)NCc1ccc2c(c1)OCO2,1
CCc1nnc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccc(NC(C)=O)cc3)cc2)s1,0
CCOc1ccccc1NC(=O)Cc1coc2cc(C)ccc12,1
CN1C(=O)NC(c2ccccc2)C2=C1CN(c1cccc(C(F)(F)F)c1)C2=O,0
O=C(c1ccc(S(=O)(=O)N2CCCC2)cc1)N1CCCc2ccccc21,1
O=[N+]([O-])c1ccc(Cl)c(C=NN2CCN(Cc3ccccc3Cl)CC2)c1,1
c1ccc(C2CN3CCSC3=N2)cc1,0
COc1cc2c(cc1OC)C(=O)CCS2,0
COc1cc(CCC(=O)N2CCN(c3ccc(N4CCOCC4)nn3)CC2)cc(OC)c1OC,0
CCN(CC)c1ccc(NC(=O)c2ccc(NC(=O)C3CCCO3)cc2)c(C)c1,0
COC(=O)c1c(NC(=O)CCCC(=O)O)sc(C)c1C,0
Oc1ccc(CNCc2ccccc2)c2cccnc12,0
O=C(C1CCN(S(=O)(=O)N2CCCC2)CC1)N1CCCCC1,0
COc1cc(OC)cc(C(=O)N(CN2CCCC2=O)c2ccccc2OC)c1,0
COc1ccc(CN(C)C(c2ccccc2)c2nnnn2-c2ccccc2C)c(OC)c1C,1
C=CCn1c(N)c(C(=O)Nc2ccccc2)c2nc3ccccc3nc21,0
COC(=O)C(Cc1ccccc1)NC(=O)CC=CC(C)C(CO)OC,0
CCCc1ncc(C(O)c2cccc(OC)c2OC)n1C,0
O=C(CN1C(=O)CSC1=O)Nc1ccccc1F,0
CC(C)(C)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,1
O=c1c(CCc2ccccc2)nc2cnc(Nc3ccccc3)nc2n1CC1CCCO1,0
CCC(C)N1CC(C(=O)NC2CCCCC2)CC1=O,0
CC1CCCCN1c1nnc(NC(=O)Cn2c(=O)oc3ccccc32)s1,0
Nc1nc(-c2ccccc2)c(-c2ccccc2)c(-c2nc(N)nc(-c3ccccc3)c2-c2ccccc2)n1,0
Cc1cc(C)n(-c2cc(N3CCN(C(=O)c4ccc(C(C)(C)C)cc4)CC3)ccc2[N+](=O)[O-])n1,1
Cc1cc(=O)oc(C)c1C(=O)Nc1cccc2nonc12,0
Cc1ccccc1NC(=O)CSc1nnc(-c2ccccc2)n1-c1ccccc1,1
COc1cc(S(=O)(=O)Nc2cccc(C(=O)O)c2)c(OC)cc1Cl,0
Cc1ccc(S(=O)(=O)NC2(C(F)(F)F)NC(=O)N(C)C2=O)cc1,0
Cc1ccc(O)c(C(=O)c2cc(C#N)c(=O)n(-c3c(C)n(C)n(-c4ccccc4)c3=O)c2)c1,0
CCC(=O)Nc1ccc(OC)cc1OC,0
Cn1nnnc1SCc1ccccc1[N+](=O)[O-],1
COc1ccc(CNc2ccccc2SC)cc1OC,1
CN(C)Cc1cc(O)c(O)c(CN(C)C)c1,0
CCOC(=O)c1c(-c2cccc(OC)c2)nn2c(C)c(CCC(=O)O)c(C)nc12,0
CCOP(=O)(C(NC(=O)c1ccccc1Cl)=C(Cl)Cl)c1ccccc1,1
Cc1ccccc1-c1nccc(NCc2cccs2)n1,1
O=C(NN=Cc1cccc(Oc2ccccc2)c1)c1cccc(Br)c1,1
COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1OC,0
N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,0
COc1cc(NC(=O)NC(C)(C(F)(F)F)C(F)(F)F)cc(OC)c1OC,0
COc1ccc(CNc2nc3nc(-c4ccccc4)cc(O)n3n2)cc1OC,0
CCOc1ccc(C(=S)N2CCCC2)cc1,1
O=C1c2ccccc2C(=O)c2c1oc(C(F)(F)F)c2C(=O)c1ccccc1,0
CNC(=O)c1ccc2nc(NC(C)=O)sc2c1,0
CC(=O)NC(=Cc1ccc2c(c1)OCO2)C(=O)NCCCO,0
CCOC(=O)CCNc1nnc(O)nc1O,0
CCCCN(CC)c1nc(-c2ccncc2)nc2ccccc12,1
CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=O)OC,0
Cc1c(NC(=O)CCN2C(=O)c3ccccc3C2=O)c(=O)n(-c2ccccc2)n1C,0
CCOC(=O)N1CCN(c2c(-c3ccccc3)c3cc(Cl)ccc3[nH]c2=O)CC1,1
CC(c1nnc(SCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)n1-c1ccc(Cl)cc1)N(C)C,0
O=C(CSCCc1ccccn1)Nc1cccnc1,0
O=C(NCc1cccnc1)C1CC(=O)N(C2CCCCC2)C1,0
Cc1ccc2c(c1)CC1(CN2C)C(=O)NC(=O)N(C(C)C)C1=O,1
COc1cccc(Nc2ncc3ncc(=O)n(CC4CCCO4)c3n2)c1,0
COc1ccccc1CNC(=O)c1cc2c(s1)CS(=O)(=O)C2,0
Cc1ccc(C2=NC(C)(C)NC2=O)cc1,1
Cc1nnc(C)n1N=Cc1ccc(O)cc1,0
CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,0
CCOC(=O)C(CSCC(=O)c1ccc(Cl)cc1Cl)NC(=O)OC(C)(C)C,1
COCCn1c(=O)c(C)nc2cnc(OC)nc21,0
Cc1ccc(OCC(O)CN2CCN(CC(O)COc3ccc(C)cc3)CC2)cc1,0
CCN(CC)CCN1C(=O)C(O)=C(C(=O)c2ccncc2)C1c1ccccc1,0
O=P(O)(O)COc1ccccc1P(=O)(c1ccccc1)c1ccccc1,0
Clc1ccccc1C=Nc1cc(-c2ccccc2)nn1-c1ccccc1,0
CCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2,1
CCCOc1ccc(OCCCCNC(C)CC)cc1,0
CCOc1ccc(NC(=O)Nc2ccc(N(C)C(C)=O)cc2)cc1,0
O=S(=O)(Cc1ccccc1)N1CCn2c(nc3ccccc32)C1,0
Cc1cccc(C)c1OCC(N)C(C)C,0
c1c[nH]c(CN2CCN(Cc3ncc[nH]3)CC2)n1,0
CC(=NNC(N)=S)c1ccc[nH]1,0
CCN(C(=O)CSc1nc2nc(C)cc(C)n2n1)c1cccc(C)c1,0
NCCCNCCSP(=O)(O)O,0
O=C(O)C1CCc2ccc3ccccc3c2C1c1cccc2ccccc12,1
CC1=C(C#N)C(NC(=O)C2CC2)(C(F)(F)F)C(=O)N1,0
CC(C)(CCP(=O)(O)O)C(=O)O,0
COc1ccc(CCNS(=O)(=O)c2ccc3c(c2)CCN3C(=O)CCC(=O)O)cc1OC,0
Cn1c(=O)c2c(nc(Oc3ccc(-c4ccccc4)cc3)n2C)n(C)c1=O,0
CC(=O)Nc1ccc(N(C)S(C)(=O)=O)cc1,0
CCOC(=O)C1=C(NC(=O)CCCN2C(=O)c3ccccc3C2=O)Nc2ccccc2N=C1C,0
Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,1
COc1ccc2[nH]cc(C(=O)CN(C)CCc3ccc(OC)c(OC)c3)c2c1,1
O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCCCCC1,0
CCOC(=O)N1CCC(NS(=O)(=O)c2ccc3c(c2)OCC(=O)N3)CC1,0
COc1cccc(CNn2c(-c3cccc(C)c3)nc3ccccc3c2=O)c1O,1
CC(C)(NC(=O)N1CCCC1)c1cccc(C(C)(C)NC(=O)N2CCCC2)c1,0
COc1ccc2nc(C(F)(F)C(F)(F)F)c(C#N)c(N)c2c1,0
O=C(OCC#CCSc1nnc(-c2cccc3ccccc23)o1)c1ccco1,1
CCn1c(=O)cc(O)c2c(=O)n(C)c(=O)n(C)c21,0
COCCNC(=O)COc1ccc(C)c(C)c1,0
COCCCNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2c(c1)c(=O)n(C)c(=O)n2C,0
CCOc1ccc(N2CC(C(=O)Nc3ccc(S(=O)(=O)Nc4ncccn4)cc3)CC2=O)cc1,0
O=C(Nc1ccc(Cl)cc1F)c1ccc(COc2c(F)c(F)c(F)c(F)c2F)o1,0
O=C(C=CNNC(=O)c1cccc(Br)c1)c1ccccc1,1
CC(=O)c1c(C)n(-c2ccccc2)c2ccc(OCC(O)CN3CCOCC3)cc12,1
COc1ccc(OCCC(=O)OCC(=O)NC(=O)NC(C)C)cc1,0
N#CC(=C1CCCCCN1)c1nc2ccccc2s1,0
O=C(O)c1ccc(COc2c(F)c(F)cc(F)c2F)o1,0
O=C(O)c1nn(-c2ccccc2)nc1-c1nn(-c2ccccc2)nc1C(=O)O,0
C=CCOC(=O)C1=C(C)NC(SCC(=O)OCC)=C(C#N)C1c1ccc(C)cc1,1
Cc1occc1-c1nnc(SCC(=O)NC(=O)NC(C)C)n1N,0
Cc1cccc(NC(=O)COc2ccccc2)c1,1
Cc1sc(NC(=O)c2ccccc2)c(C(=O)N2CCN(C)CC2)c1C,0
COc1ccc(-c2nnc3n2N=C(C)CS3)cc1OC,0
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC(C(=O)NCC4CCCO4)CC3)CC2)cc1,0
O=C(NCc1ccc2c(c1)OCO2)C1CCN(C(=O)Nc2ccc(Cl)cc2)CC1,0
C(=Nn1cnnc1)c1cccs1,0
CC(=O)NNc1nc2ccccc2s1,0
CCc1nnc(NC(=O)c2ccc(S(=O)(=O)N(CCOC)CCOC)cc2)s1,0
O=C1c2ccccc2C(Nc2ccc3c(c2)OCO3)N1Cc1ccc2c(c1)OCO2,1
Cn1c2c(c(=O)n(C)c1=O)C1c3c(ccc4ccccc34)OCC1CO2,1
COc1ccccc1NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0
C[N+](C)(C)CCOP(=O)(O)OCC(O)CO,0
O=C(Nc1ccccc1C(=O)OCc1nnc(-c2ccccc2)o1)c1ccco1,1
O=C(NC1CCCCC1)c1cc(-c2ccco2)on1,0
CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(Br)s1,1
CCOC(=O)Cc1cc(=O)n2[nH]c(C)c(C#N)c2n1,0
CS(=O)(=O)c1ccc(C=NNC(N)=S)cc1,0
CCOC(=O)CNC(=O)CNC(=O)c1ccc(OCC(C)C)cc1,0
O=C(O)CCC(=O)c1cccc2ccccc12,0
Cc1cc(N)n2nc(C)c(-c3ccccc3)c2n1,0
CCCCOC(=O)Cn1c(=N)n(CCN(CC)CC)c2ccccc21,0
O=S1CCCSC1c1cccnc1,0
O=C(Cn1cc(C=NO)c2ccccc21)N1CCOCC1,0
Cn1c(SCCOc2ccccc2Cl)nnc1-c1ccncc1,1
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,0
O=C1CCCN1C(=O)CCC(=O)N1CCCC1=O,0
CC(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=NOCC(O)COCc1ccco1,0
COc1ccc(CCNC(=O)CSc2nc(C)nc3c2c(=O)n(C)c(=O)n3C)cc1OC,0
COc1ccc(C(=O)NC(=O)COC(=O)C2COc3ccccc3O2)cc1,0
COc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)cc1Cl,1
CCn1cc(C(=O)N2CCOCC2)c(=O)c2cc(S(=O)(=O)N(C)C)ccc21,0
O=C(O)CCN(CCC(=O)O)c1nnc(SCc2ccccc2)s1,0
CC1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,0
COC(=O)Nc1nc(C)c(C(=O)N(C)C)s1,0
N#CC1=C(S)N(c2ccc(F)cc2)C(c2cccs2)NC1=O,0
CCOc1ccc(N(CC(=O)Nc2ccccc2)S(C)(=O)=O)cc1,1
COc1ccc(OC)c(NC(=O)CSc2nnc(CNc3ccc(C)cc3C)o2)c1,1
CCCC(O)(c1ccc(OC)cc1)C(CN(C)C)c1ccccc1,0
Oc1[nH]c2ccccc2c1C=Nc1nccs1,1
